title,genre
Bishoujo Senshi Sailor Moon: Sailor Stars,Fantasy
Bishoujo Senshi Sailor Moon: Sailor Stars,Magic
Bishoujo Senshi Sailor Moon: Sailor Stars,Romance
Bishoujo Senshi Sailor Moon: Sailor Stars,Shoujo
Fukumenkei Noise,Music
Fukumenkei Noise,Drama
Fukumenkei Noise,Romance
Fukumenkei Noise,School
Fukumenkei Noise,Shoujo
Inferno Cop,Action
Inferno Cop,Comedy
Inferno Cop,Police
Cuticle Tantei Inaba,Action
Cuticle Tantei Inaba,Mystery
Cuticle Tantei Inaba,Comedy
Cuticle Tantei Inaba,Supernatural
Cuticle Tantei Inaba,Shounen
Eureka Seven AO,Action
Eureka Seven AO,Adventure
Eureka Seven AO,Drama
Eureka Seven AO,Mecha
Eureka Seven AO,Sci-Fi
Shigatsu wa Kimi no Uso: Moments,Music
Shigatsu wa Kimi no Uso: Moments,Shounen
Saishuu Heiki Kanojo,Drama
Saishuu Heiki Kanojo,Military
Saishuu Heiki Kanojo,Romance
Saishuu Heiki Kanojo,School
Saishuu Heiki Kanojo,Sci-Fi
Kara no Kyoukai: Mirai Fukuin,Drama
Kara no Kyoukai: Mirai Fukuin,Mystery
Kara no Kyoukai: Mirai Fukuin,Seinen
Kara no Kyoukai: Mirai Fukuin,Supernatural
Hyakka Ryouran: Samurai Bride,Action
Hyakka Ryouran: Samurai Bride,Ecchi
Hyakka Ryouran: Samurai Bride,Comedy
Hyakka Ryouran: Samurai Bride,Harem
Hyakka Ryouran: Samurai Bride,Samurai
Hyakka Ryouran: Samurai Bride,School
Orange: Mirai,Sci-Fi
Orange: Mirai,Drama
Orange: Mirai,Romance
Orange: Mirai,School
Orange: Mirai,Shoujo
Cardcaptor Sakura Movie 1,Comedy
Cardcaptor Sakura Movie 1,Drama
Cardcaptor Sakura Movie 1,Fantasy
Cardcaptor Sakura Movie 1,Magic
Cardcaptor Sakura Movie 1,Shoujo
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Action
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Sci-Fi
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Adventure
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Comedy
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Kids
Pokemon Movie 07: Rekkuu no Houmonsha Deoxys,Fantasy
Hatsukoi Monster,Comedy
Hatsukoi Monster,Romance
Hatsukoi Monster,School
Hatsukoi Monster,Shoujo
Bloodivores,Action
Bloodivores,Supernatural
Bloodivores,Vampire
Kanojo to Kanojo no Neko,Drama
Kanojo to Kanojo no Neko,Psychological
Kanojo to Kanojo no Neko,Romance
Kanojo to Kanojo no Neko,Slice of Life
Scrapped Princess,Adventure
Scrapped Princess,Comedy
Scrapped Princess,Drama
Scrapped Princess,Fantasy
Scrapped Princess,Mecha
Scrapped Princess,Sci-Fi
Scrapped Princess,Shounen
Koe de Oshigoto! The Animation,Comedy
Koe de Oshigoto! The Animation,Ecchi
Koe de Oshigoto! The Animation,Seinen
Orenchi no Furo Jijou,Comedy
Orenchi no Furo Jijou,Fantasy
Orenchi no Furo Jijou,Josei
Tsubasa: Tokyo Revelations,Action
Tsubasa: Tokyo Revelations,Adventure
Tsubasa: Tokyo Revelations,Drama
Tsubasa: Tokyo Revelations,Romance
Tsubasa: Tokyo Revelations,Fantasy
Tsubasa: Tokyo Revelations,Shounen
Saint Seiya: The Lost Canvas - Meiou Shinwa,Action
Saint Seiya: The Lost Canvas - Meiou Shinwa,Adventure
Saint Seiya: The Lost Canvas - Meiou Shinwa,Martial Arts
Saint Seiya: The Lost Canvas - Meiou Shinwa,Shounen
Saint Seiya: The Lost Canvas - Meiou Shinwa,Super Power
Saint Seiya: The Lost Canvas - Meiou Shinwa,Supernatural
Fune wo Amu,Slice of Life
Fune wo Amu,Drama
Fune wo Amu,Romance
Nagasarete Airantou,Harem
Nagasarete Airantou,Comedy
Nagasarete Airantou,Romance
Nagasarete Airantou,Ecchi
Nagasarete Airantou,Fantasy
Nagasarete Airantou,Shounen
Kurozuka,Action
Kurozuka,Drama
Kurozuka,Historical
Kurozuka,Horror
Kurozuka,Romance
Kurozuka,Sci-Fi
Kurozuka,Vampire
Uragiri wa Boku no Namae wo Shitteiru,Adventure
Uragiri wa Boku no Namae wo Shitteiru,Drama
Uragiri wa Boku no Namae wo Shitteiru,Fantasy
Uragiri wa Boku no Namae wo Shitteiru,Shoujo
Uragiri wa Boku no Namae wo Shitteiru,Shounen Ai
InuYasha Movie 2: Kagami no Naka no Mugenjo,Action
InuYasha Movie 2: Kagami no Naka no Mugenjo,Adventure
InuYasha Movie 2: Kagami no Naka no Mugenjo,Comedy
InuYasha Movie 2: Kagami no Naka no Mugenjo,Historical
InuYasha Movie 2: Kagami no Naka no Mugenjo,Demons
InuYasha Movie 2: Kagami no Naka no Mugenjo,Supernatural
InuYasha Movie 2: Kagami no Naka no Mugenjo,Drama
InuYasha Movie 2: Kagami no Naka no Mugenjo,Magic
InuYasha Movie 2: Kagami no Naka no Mugenjo,Romance
InuYasha Movie 2: Kagami no Naka no Mugenjo,Fantasy
InuYasha Movie 2: Kagami no Naka no Mugenjo,Shounen
Kakumeiki Valvrave 2nd Season,Action
Kakumeiki Valvrave 2nd Season,Space
Kakumeiki Valvrave 2nd Season,Mecha
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,Comedy
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,Historical
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,Romance
Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,Shoujo
Rakuen Tsuihou,Action
Rakuen Tsuihou,Sci-Fi
Rakuen Tsuihou,Mecha
Ookiku Furikabutte,Comedy
Ookiku Furikabutte,Seinen
Ookiku Furikabutte,Sports
Macross,Action
Macross,Mecha
Macross,Military
Macross,Music
Macross,Romance
Macross,Sci-Fi
Macross,Space
Love Live! Sunshine!! 2nd Season,Music
Love Live! Sunshine!! 2nd Season,School
Love Live! Sunshine!! 2nd Season,Slice of Life
One Room,Slice of Life
Working!!!: Lord of the Takanashi,Comedy
Working!!!: Lord of the Takanashi,Romance
Working!!!: Lord of the Takanashi,Seinen
Working!!!: Lord of the Takanashi,Slice of Life
Level E,Sci-Fi
Level E,Comedy
Level E,Shounen
Hiyokoi,Romance
Hiyokoi,School
Hiyokoi,Shoujo
Bamboo Blade,Comedy
Bamboo Blade,School
Bamboo Blade,Seinen
Bamboo Blade,Sports
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Game
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Psychological
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Thriller
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,Seinen
Gaikotsu Shotenin Honda-san,Comedy
Gaikotsu Shotenin Honda-san,Slice of Life
Hatsukoi Limited.,Comedy
Hatsukoi Limited.,Romance
Hatsukoi Limited.,School
Hatsukoi Limited.,Shounen
Chihayafuru 3,Game
Chihayafuru 3,Slice of Life
Chihayafuru 3,Sports
Chihayafuru 3,Drama
Chihayafuru 3,School
Chihayafuru 3,Josei
R-15,Comedy
R-15,Ecchi
R-15,Harem
R-15,Romance
R-15,School
Kure-nai,Comedy
Kure-nai,Drama
Kure-nai,Martial Arts
Amanchu!,Slice of Life
Amanchu!,Comedy
Amanchu!,School
Amanchu!,Shounen
KimiKiss Pure Rouge,Drama
KimiKiss Pure Rouge,Romance
KimiKiss Pure Rouge,School
Tetsuwan Birdy Decode,Action
Tetsuwan Birdy Decode,Sci-Fi
Tetsuwan Birdy Decode,Comedy
Gakuen Alice,Comedy
Gakuen Alice,School
Gakuen Alice,Shoujo
Gakuen Alice,Super Power
Ueno-san wa Bukiyou,Comedy
Ueno-san wa Bukiyou,Romance
Ueno-san wa Bukiyou,Seinen
Steins;Gate: Soumei Eichi no Cognitive Computing,Slice of Life
Steins;Gate: Soumei Eichi no Cognitive Computing,Comedy
Muv-Luv Alternative: Total Eclipse,Action
Muv-Luv Alternative: Total Eclipse,Military
Muv-Luv Alternative: Total Eclipse,Sci-Fi
Muv-Luv Alternative: Total Eclipse,Mecha
Tsurune: Kazemai Koukou Kyuudoubu,Sports
Tsurune: Kazemai Koukou Kyuudoubu,Drama
Tsurune: Kazemai Koukou Kyuudoubu,School
Noblesse: Awakening,Action
Noblesse: Awakening,Supernatural
Noblesse: Awakening,Vampire
Noblesse: Awakening,School
Afro Samurai: Resurrection,Action
Afro Samurai: Resurrection,Adventure
Afro Samurai: Resurrection,Samurai
Quanzhi Fashi,Action
Quanzhi Fashi,Fantasy
Quanzhi Fashi,Magic
Quanzhi Fashi,School
Emiya-san Chi no Kyou no Gohan,Slice of Life
Emiya-san Chi no Kyou no Gohan,Comedy
Break Blade,Action
Break Blade,Military
Break Blade,Fantasy
Break Blade,Mecha
Break Blade,Shounen
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Action
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Mecha
Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,Military
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Action
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Adventure
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Comedy
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Drama
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Fantasy
Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,Kids
Yakitate!! Japan,Comedy
Yakitate!! Japan,Shounen
Hidan no Aria AA,Action
Hidan no Aria AA,School
Hidan no Aria AA,Shoujo Ai
Saki,Game
Saki,School
Saki,Slice of Life
Blame! Movie,Action
Blame! Movie,Drama
Blame! Movie,Mecha
Blame! Movie,Psychological
Blame! Movie,Sci-Fi
Blame! Movie,Seinen
Sora no Otoshimono Final: Eternal My Master,Comedy
Sora no Otoshimono Final: Eternal My Master,Ecchi
Sora no Otoshimono Final: Eternal My Master,Harem
Sora no Otoshimono Final: Eternal My Master,Sci-Fi
Sora no Otoshimono Final: Eternal My Master,Shounen
Sora no Otoshimono Final: Eternal My Master,Supernatural
Appare-Ranman!,Cars
Appare-Ranman!,Comedy
Appare-Ranman!,Historical
Girls Bravo: Second Season,Harem
Girls Bravo: Second Season,Comedy
Girls Bravo: Second Season,Romance
Girls Bravo: Second Season,Ecchi
Girls Bravo: Second Season,Fantasy
Girls Bravo: Second Season,School
Girls Bravo: Second Season,Shounen
Initial D Final Stage,Sports
Initial D Final Stage,Cars
Initial D Final Stage,Seinen
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Comedy
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Ecchi
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Fantasy
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Harem
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,Magic
Saiunkoku Monogatari,Adventure
Saiunkoku Monogatari,Fantasy
Saiunkoku Monogatari,Comedy
Saiunkoku Monogatari,Romance
Saiunkoku Monogatari,Historical
Saiunkoku Monogatari,Drama
One Piece Movie 1,Action
One Piece Movie 1,Adventure
One Piece Movie 1,Comedy
One Piece Movie 1,Super Power
One Piece Movie 1,Fantasy
One Piece Movie 1,Shounen
BlazBlue: Alter Memory,Action
BlazBlue: Alter Memory,Fantasy
Noein: Mou Hitori no Kimi e,Adventure
Noein: Mou Hitori no Kimi e,Drama
Noein: Mou Hitori no Kimi e,Sci-Fi
Noein: Mou Hitori no Kimi e,Slice of Life
Queen&#039;s Blade: Rurou no Senshi,Action
Queen&#039;s Blade: Rurou no Senshi,Adventure
Queen&#039;s Blade: Rurou no Senshi,Ecchi
Queen&#039;s Blade: Rurou no Senshi,Fantasy
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Adventure
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Drama
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Fantasy
Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Shounen
InuYasha Movie 1: Toki wo Koeru Omoi,Action
InuYasha Movie 1: Toki wo Koeru Omoi,Adventure
InuYasha Movie 1: Toki wo Koeru Omoi,Comedy
InuYasha Movie 1: Toki wo Koeru Omoi,Historical
InuYasha Movie 1: Toki wo Koeru Omoi,Demons
InuYasha Movie 1: Toki wo Koeru Omoi,Supernatural
InuYasha Movie 1: Toki wo Koeru Omoi,Drama
InuYasha Movie 1: Toki wo Koeru Omoi,Magic
InuYasha Movie 1: Toki wo Koeru Omoi,Romance
InuYasha Movie 1: Toki wo Koeru Omoi,Fantasy
InuYasha Movie 1: Toki wo Koeru Omoi,Shounen
InuYasha Movie 3: Tenka Hadou no Ken,Action
InuYasha Movie 3: Tenka Hadou no Ken,Adventure
InuYasha Movie 3: Tenka Hadou no Ken,Comedy
InuYasha Movie 3: Tenka Hadou no Ken,Historical
InuYasha Movie 3: Tenka Hadou no Ken,Demons
InuYasha Movie 3: Tenka Hadou no Ken,Supernatural
InuYasha Movie 3: Tenka Hadou no Ken,Drama
InuYasha Movie 3: Tenka Hadou no Ken,Magic
InuYasha Movie 3: Tenka Hadou no Ken,Romance
InuYasha Movie 3: Tenka Hadou no Ken,Fantasy
InuYasha Movie 3: Tenka Hadou no Ken,Shounen
Conception,Action
Conception,Adventure
Conception,Harem
Conception,Magic
Conception,Romance
Conception,Fantasy
Lupin III: Cagliostro no Shiro,Action
Lupin III: Cagliostro no Shiro,Adventure
Lupin III: Cagliostro no Shiro,Comedy
Lupin III: Cagliostro no Shiro,Mystery
Lupin III: Cagliostro no Shiro,Seinen
Major S1,Comedy
Major S1,Sports
Major S1,Drama
Major S1,Shounen
Sword Art Online: Sword Art Offline,Comedy
Mirai no Mirai,Adventure
Mirai no Mirai,Drama
Mirai no Mirai,Fantasy
Koukaku Kidoutai 2.0,Action
Koukaku Kidoutai 2.0,Sci-Fi
Koukaku Kidoutai 2.0,Police
Koukaku Kidoutai 2.0,Psychological
Koukaku Kidoutai 2.0,Mecha
Koukaku Kidoutai 2.0,Seinen
Uma Musume: Pretty Derby (TV),Comedy
Uma Musume: Pretty Derby (TV),Slice of Life
Uma Musume: Pretty Derby (TV),Sports
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Adventure
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Comedy
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Fantasy
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Sci-Fi
Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,Shounen
Miira no Kaikata,Slice of Life
Miira no Kaikata,Comedy
Miira no Kaikata,Supernatural
Onegai☆Twins,Comedy
Onegai☆Twins,Drama
Onegai☆Twins,Harem
Onegai☆Twins,School
Onegai☆Twins,Sci-Fi
Shigofumi,Drama
Shigofumi,Fantasy
Shigofumi,Psychological
Shigofumi,Supernatural
Shigofumi,Thriller
Break Blade 1: Kakusei no Toki,Action
Break Blade 1: Kakusei no Toki,Fantasy
Break Blade 1: Kakusei no Toki,Mecha
Break Blade 1: Kakusei no Toki,Military
Break Blade 1: Kakusei no Toki,Shounen
Nerawareta Gakuen,Romance
Nerawareta Gakuen,School
Nerawareta Gakuen,Sci-Fi
Ushinawareta Mirai wo Motomete,Sci-Fi
Ushinawareta Mirai wo Motomete,Drama
Ushinawareta Mirai wo Motomete,Romance
Ushinawareta Mirai wo Motomete,School
Hinako Note,Comedy
Hinako Note,Slice of Life
Love Hina Again,Comedy
Love Hina Again,Drama
Love Hina Again,Ecchi
Love Hina Again,Romance
Love Hina Again,Shounen
Haikyuu!!: Lev Genzan!,Shounen
Haikyuu!!: Lev Genzan!,Sports
100-man no Inochi no Ue ni Ore wa Tatteiru,Action
100-man no Inochi no Ue ni Ore wa Tatteiru,Drama
100-man no Inochi no Ue ni Ore wa Tatteiru,Fantasy
100-man no Inochi no Ue ni Ore wa Tatteiru,Game
100-man no Inochi no Ue ni Ore wa Tatteiru,Shounen
Mikagura Gakuen Kumikyoku (TV),Action
Mikagura Gakuen Kumikyoku (TV),Comedy
Mikagura Gakuen Kumikyoku (TV),School
Mikagura Gakuen Kumikyoku (TV),Shoujo Ai
Rolling☆Girls,Action
Rolling☆Girls,Adventure
Rolling☆Girls,Slice of Life
Rolling☆Girls,Super Power
Harukana Receive,Slice of Life
Harukana Receive,Sports
Nakanohito Genome [Jikkyouchuu],Game
Nakanohito Genome [Jikkyouchuu],Comedy
Nakanohito Genome [Jikkyouchuu],Drama
Peach Girl,Slice of Life
Peach Girl,Drama
Peach Girl,Romance
Peach Girl,School
Peach Girl,Shoujo
Metropolis,Adventure
Metropolis,Drama
Metropolis,Police
Metropolis,Romance
Metropolis,Sci-Fi
Metropolis,Shounen
HaruChika: Haruta to Chika wa Seishun suru,Music
HaruChika: Haruta to Chika wa Seishun suru,Slice of Life
HaruChika: Haruta to Chika wa Seishun suru,Mystery
HaruChika: Haruta to Chika wa Seishun suru,Romance
HaruChika: Haruta to Chika wa Seishun suru,School
Aoi Hana,Romance
Aoi Hana,Shoujo Ai
Aoi Hana,Slice of Life
Planetarian: Chiisana Hoshi no Yume,Sci-Fi
Planetarian: Chiisana Hoshi no Yume,Drama
Negima!?,Adventure
Negima!?,Harem
Negima!?,Comedy
Negima!?,Supernatural
Negima!?,Magic
Negima!?,Romance
Negima!?,Ecchi
Negima!?,Fantasy
Negima!?,School
Shinryaku!? Ika Musume,Comedy
Shinryaku!? Ika Musume,Shounen
Shinryaku!? Ika Musume,Slice of Life
Kyoukai no Rinne (TV),Comedy
Kyoukai no Rinne (TV),Supernatural
Kyoukai no Rinne (TV),Romance
Kyoukai no Rinne (TV),School
Kyoukai no Rinne (TV),Shounen
Kingdom 2nd Season,Action
Kingdom 2nd Season,Military
Kingdom 2nd Season,Historical
Kingdom 2nd Season,Seinen
Hinomaruzumou,Martial Arts
Hinomaruzumou,Shounen
Hinomaruzumou,Sports
Tsumiki no Ie,Drama
Piano no Mori (TV),Adventure
Piano no Mori (TV),Music
Piano no Mori (TV),Comedy
Piano no Mori (TV),Drama
Piano no Mori (TV),School
Piano no Mori (TV),Seinen
Hajime no Ippo: Mashiba vs. Kimura,Comedy
Hajime no Ippo: Mashiba vs. Kimura,Sports
Hajime no Ippo: Mashiba vs. Kimura,Shounen
Eromanga-sensei OVA,Comedy
Eromanga-sensei OVA,Drama
Eromanga-sensei OVA,Ecchi
Eromanga-sensei OVA,Romance
Memories,Drama
Memories,Horror
Memories,Psychological
Memories,Sci-Fi
Yoru wa Mijikashi Arukeyo Otome,Comedy
Yoru wa Mijikashi Arukeyo Otome,Romance
Dragon Ball: Episode of Bardock,Action
Dragon Ball: Episode of Bardock,Sci-Fi
Dragon Ball: Episode of Bardock,Adventure
Dragon Ball: Episode of Bardock,Comedy
Dragon Ball: Episode of Bardock,Super Power
Dragon Ball: Episode of Bardock,Martial Arts
Dragon Ball: Episode of Bardock,Fantasy
Dragon Ball: Episode of Bardock,Shounen
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,Comedy
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,Drama
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,Ecchi
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,Harem
Oretachi ni Tsubasa wa Nai: Under the Innocent Sky.,Romance
Inu x Boku SS Special,Comedy
Inu x Boku SS Special,Supernatural
Inu x Boku SS Special,Shounen
Shakugan no Shana S,Action
Shakugan no Shana S,Drama
Shakugan no Shana S,Fantasy
Shakugan no Shana S,Romance
Shakugan no Shana S,School
Shakugan no Shana S,Supernatural
Mobile Suit Gundam Unicorn,Action
Mobile Suit Gundam Unicorn,Drama
Mobile Suit Gundam Unicorn,Mecha
Mobile Suit Gundam Unicorn,Military
Mobile Suit Gundam Unicorn,Sci-Fi
Mobile Suit Gundam Unicorn,Space
Wotaku ni Koi wa Muzukashii OVA,Slice of Life
Wotaku ni Koi wa Muzukashii OVA,Comedy
Wotaku ni Koi wa Muzukashii OVA,Romance
Munou na Nana,Super Power
Munou na Nana,Psychological
Munou na Nana,Supernatural
Munou na Nana,Thriller
Munou na Nana,Shounen
Net-juu no Susume Special,Game
Net-juu no Susume Special,Comedy
Net-juu no Susume Special,Romance
Blassreiter,Action
Blassreiter,Sci-Fi
Togainu no Chi,Action
Togainu no Chi,Sci-Fi
Togainu no Chi,Shounen Ai
Concrete Revolutio: Choujin Gensou,Action
Concrete Revolutio: Choujin Gensou,Demons
Concrete Revolutio: Choujin Gensou,Drama
Concrete Revolutio: Choujin Gensou,Fantasy
Concrete Revolutio: Choujin Gensou,Mystery
Concrete Revolutio: Choujin Gensou,Sci-Fi
Concrete Revolutio: Choujin Gensou,Super Power
Concrete Revolutio: Choujin Gensou,Supernatural
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Harem
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Comedy
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Romance
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,Ecchi
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,School
Fractale,Adventure
Fractale,Fantasy
Fractale,Sci-Fi
Reikenzan: Hoshikuzu-tachi no Utage,Comedy
Reikenzan: Hoshikuzu-tachi no Utage,Magic
Reikenzan: Hoshikuzu-tachi no Utage,Fantasy
Monster Musume no Iru Nichijou OVA,Comedy
Monster Musume no Iru Nichijou OVA,Ecchi
Monster Musume no Iru Nichijou OVA,Fantasy
Monster Musume no Iru Nichijou OVA,Harem
Monster Musume no Iru Nichijou OVA,Romance
Monster Musume no Iru Nichijou OVA,Seinen
Liz to Aoi Tori,Drama
Liz to Aoi Tori,Music
Liz to Aoi Tori,School
Kuroko no Basket: Tip Off,Sports
Kuroko no Basket: Tip Off,Comedy
Kuroko no Basket: Tip Off,School
Kuroko no Basket: Tip Off,Shounen
Mushishi Zoku Shou: Odoro no Michi,Adventure
Mushishi Zoku Shou: Odoro no Michi,Fantasy
Mushishi Zoku Shou: Odoro no Michi,Historical
Mushishi Zoku Shou: Odoro no Michi,Mystery
Mushishi Zoku Shou: Odoro no Michi,Seinen
Mushishi Zoku Shou: Odoro no Michi,Slice of Life
Mushishi Zoku Shou: Odoro no Michi,Supernatural
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,Action
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,Mystery
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,Supernatural
Kubikiri Cycle: Aoiro Savant to Zaregototsukai,Drama
The Big O,Action
The Big O,Sci-Fi
The Big O,Mystery
The Big O,Psychological
The Big O,Mecha
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,Harem
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,Comedy
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,Romance
Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,Ecchi
Quanzhi Gaoshou Specials,Action
Quanzhi Gaoshou Specials,Game
Sasami-san@Ganbaranai,Comedy
Sasami-san@Ganbaranai,Romance
Sasami-san@Ganbaranai,Supernatural
Baby Steps 2nd Season,Sports
Baby Steps 2nd Season,Romance
Baby Steps 2nd Season,School
Baby Steps 2nd Season,Shounen
Shirokuma Cafe,Slice of Life
Shirokuma Cafe,Comedy
Shirokuma Cafe,Josei
Tonari no Kyuuketsuki-san,Comedy
Tonari no Kyuuketsuki-san,Shoujo Ai
Tonari no Kyuuketsuki-san,Slice of Life
Tonari no Kyuuketsuki-san,Supernatural
Tonari no Kyuuketsuki-san,Vampire
Hakuouki Hekketsuroku,Action
Hakuouki Hekketsuroku,Drama
Hakuouki Hekketsuroku,Historical
Hakuouki Hekketsuroku,Josei
Hakuouki Hekketsuroku,Samurai
Hakuouki Hekketsuroku,Supernatural
Full Metal Panic! Invisible Victory,Action
Full Metal Panic! Invisible Victory,Mecha
Full Metal Panic! Invisible Victory,Military
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,Fantasy
Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,Supernatural
Runway de Waratte,Slice of Life
Runway de Waratte,Drama
Runway de Waratte,School
Runway de Waratte,Shounen
Vandread,Action
Vandread,Ecchi
Vandread,Mecha
Vandread,Sci-Fi
Vandread,Shounen
Vandread,Space
Terra Formars: Revenge,Action
Terra Formars: Revenge,Sci-Fi
Terra Formars: Revenge,Space
Terra Formars: Revenge,Horror
Terra Formars: Revenge,Drama
Terra Formars: Revenge,Seinen
InuYasha Movie 4: Guren no Houraijima,Action
InuYasha Movie 4: Guren no Houraijima,Adventure
InuYasha Movie 4: Guren no Houraijima,Comedy
InuYasha Movie 4: Guren no Houraijima,Historical
InuYasha Movie 4: Guren no Houraijima,Demons
InuYasha Movie 4: Guren no Houraijima,Supernatural
InuYasha Movie 4: Guren no Houraijima,Drama
InuYasha Movie 4: Guren no Houraijima,Magic
InuYasha Movie 4: Guren no Houraijima,Romance
InuYasha Movie 4: Guren no Houraijima,Fantasy
InuYasha Movie 4: Guren no Houraijima,Shounen
Karakuri Circus (TV),Action
Karakuri Circus (TV),Adventure
Karakuri Circus (TV),Mystery
Karakuri Circus (TV),Drama
Karakuri Circus (TV),Shounen
Genshiken 2,Comedy
Genshiken 2,Parody
Genshiken 2,Slice of Life
High Score Girl II,Comedy
High Score Girl II,Game
High Score Girl II,Romance
High Score Girl II,School
High Score Girl II,Seinen
A.I.C.O.: Incarnation,Action
A.I.C.O.: Incarnation,Sci-Fi
Yami Shibai,Dementia
Yami Shibai,Horror
Yami Shibai,Demons
Yami Shibai,Supernatural
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Action
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Adventure
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Comedy
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Shounen
Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,Super Power
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Adventure
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Comedy
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Kids
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Drama
Pokemon Movie 06: Nanayo no Negaiboshi Jirachi,Fantasy
Boku no Hero Academia the Movie: Futari no Hero Specials,Action
Boku no Hero Academia the Movie: Futari no Hero Specials,Super Power
Boku no Hero Academia the Movie: Futari no Hero Specials,Shounen
Ao no Exorcist: Ura Ex,Action
Ao no Exorcist: Ura Ex,Fantasy
Ao no Exorcist: Ura Ex,Supernatural
Ao no Exorcist: Ura Ex,Shounen
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Action
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Fantasy
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Magic
Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Supernatural
Hellsing: The Dawn,Action
Hellsing: The Dawn,Horror
Hellsing: The Dawn,Seinen
Hellsing: The Dawn,Supernatural
Hellsing: The Dawn,Vampire
Ulysses: Jehanne Darc to Renkin no Kishi,Action
Ulysses: Jehanne Darc to Renkin no Kishi,Fantasy
Strike Witches 2,Action
